timestamp,raw_torque_j0,smoothed_torque_j0,raw_torque_j1,smoothed_torque_j1,raw_torque_j2,smoothed_torque_j2,raw_torque_j3,smoothed_torque_j3,raw_torque_j4,smoothed_torque_j4,raw_torque_j5,smoothed_torque_j5,raw_torque_j6,smoothed_torque_j6
1765557308990797562,-12.4616,-12.4616,10.6813,10.6813,-5.69806,-5.69806,2.3263,2.3263,0.0716998,0.0716998,0.0967191,0.0967191,-0.450025,-0.450025
1765557308992996294,-12.4735,-12.4735,10.6846,10.6846,-5.70305,-5.70305,2.32613,2.32613,0.0819984,0.0819984,0.101771,0.101771,-0.444923,-0.444923
1765557308995638655,-12.4637,-12.4637,10.6832,10.6832,-5.69669,-5.69669,2.3257,2.3257,0.0763296,0.0763296,0.0955441,0.0955441,-0.44675,-0.44675
1765557308997871819,-12.4641,-12.4641,10.6826,10.6826,-5.69701,-5.69701,2.3265,2.3265,0.0761547,0.0761547,0.0959983,0.0959983,-0.44645,-0.44645
1765557309000058259,-12.462,-12.462,10.6854,10.6854,-5.6983,-5.6983,2.32266,2.32266,0.072055,0.072055,0.0946437,0.0946437,-0.451998,-0.451998
1765557309002391575,-12.4574,-12.4574,10.684,10.684,-5.69551,-5.69551,2.32349,2.32349,0.0685597,0.0685597,0.0919671,0.0919671,-0.452727,-0.452727
1765557309004484079,-12.4565,-12.4565,10.6859,10.6859,-5.69576,-5.69576,2.32115,2.32115,0.0674545,0.0674545,0.0909258,0.0909258,-0.455087,-0.455087
1765557309006549694,-12.4598,-12.4598,10.6875,10.6875,-5.69733,-5.69733,2.32041,2.32041,0.0703477,0.0703477,0.0921691,0.0921691,-0.454217,-0.454217
1765557309008823225,-12.4592,-12.4592,10.6868,10.6868,-5.69759,-5.69759,2.32082,2.32082,0.0691464,0.0691464,0.0925112,0.0925112,-0.454891,-0.454891
1765557309011019723,-12.4681,-12.4681,10.6934,10.6934,-5.70287,-5.70287,2.31635,2.31635,0.0749818,0.0749818,0.0949006,0.0949006,-0.455266,-0.455266
1765557309013514161,-12.4629,-12.4629,10.6873,10.6873,-5.69714,-5.69714,2.32224,2.32224,0.0738842,0.0738842,0.0927564,0.0927564,-0.450295,-0.450295
1765557309015823242,-12.4635,-12.4635,10.6873,10.6873,-5.69749,-5.69749,2.32238,2.32238,0.0743316,0.0743316,0.0931421,0.0931421,-0.450094,-0.450094
1765557309018084202,-12.4637,-12.4637,10.6919,10.6919,-5.69656,-5.69656,2.3179,2.3179,0.0769269,0.0769269,0.0906982,0.0906982,-0.451078,-0.451078
1765557309020247106,-12.462,-12.462,10.6905,10.6905,-5.69742,-5.69742,2.31887,2.31887,0.0726793,0.0726793,0.090945,0.090945,-0.453285,-0.453285
1765557309022480269,-12.4617,-12.4617,10.6905,10.6905,-5.69768,-5.69768,2.3188,2.3188,0.0718727,0.0718727,0.0909981,0.0909981,-0.454015,-0.454015
1765557309024660284,-12.4624,-12.4624,10.6925,10.6925,-5.69897,-5.69897,2.31689,2.31689,0.0711854,0.0711854,0.0908199,0.0908199,-0.455962,-0.455962
1765557309027565247,-12.4643,-12.4643,10.6922,10.6922,-5.69907,-5.69907,2.31784,2.31784,0.0738245,0.0738245,0.0916857,0.0916857,-0.45376,-0.45376
1765557309029865039,-12.4605,-12.4605,10.6879,10.6879,-5.69605,-5.69605,2.32143,2.32143,0.0718241,0.0718241,0.0908132,0.0908132,-0.451918,-0.451918
1765557309032027733,-12.4615,-12.4615,10.6884,10.6884,-5.6962,-5.6962,2.32091,2.32091,0.073869,0.073869,0.0913059,0.0913059,-0.451389,-0.451389
1765557309034257684,-12.4628,-12.4628,10.6891,10.6891,-5.69792,-5.69792,2.32098,2.32098,0.072151,0.072151,0.0917062,0.0917062,-0.452464,-0.452464
1765557309036440772,-12.4609,-12.4609,10.6877,10.6877,-5.69713,-5.69713,2.32178,2.32178,0.0708502,0.0708502,0.0915217,0.0915217,-0.452805,-0.452805
1765557309038573295,-12.4602,-12.4602,10.6863,10.6863,-5.69606,-5.69606,2.3232,2.3232,0.0711939,0.0711939,0.0913948,0.0913948,-0.451519,-0.451519
1765557309040721532,-12.4611,-12.4611,10.6854,10.6854,-5.69713,-5.69713,2.32418,2.32418,0.0707564,0.0707564,0.0926474,0.0926474,-0.45145,-0.45145
1765557309042949527,-12.4618,-12.4618,10.6844,10.6844,-5.69488,-5.69488,2.32608,2.32608,0.0739616,0.0739616,0.0918457,0.0918457,-0.447237,-0.447237
1765557309045138691,-12.4635,-12.4635,10.6842,10.6842,-5.69392,-5.69392,2.32683,2.32683,0.0779824,0.0779824,0.0921723,0.0921723,-0.444097,-0.444097
1765557309047351671,-12.466,-12.466,10.688,10.688,-5.69584,-5.69584,2.32413,2.32413,0.0783654,0.0783654,0.091707,0.091707,-0.445527,-0.445527
1765557309049552149,-12.4682,-12.4682,10.6909,10.6909,-5.69759,-5.69759,2.32201,2.32201,0.0788969,0.0788969,0.0916468,0.0916468,-0.446855,-0.446855
1765557309051675103,-12.4682,-12.4682,10.6913,10.6913,-5.69831,-5.69831,2.32147,2.32147,0.0777553,0.0777553,0.0917308,0.0917308,-0.448029,-0.448029
1765557309053966514,-12.4675,-12.4675,10.6909,10.6909,-5.69898,-5.69898,2.32178,2.32178,0.0755138,0.0755138,0.0918825,0.0918825,-0.44941,-0.44941
1765557309056582895,-12.4731,-12.4731,10.6937,10.6937,-5.69946,-5.69946,2.32097,2.32097,0.0826441,0.0826441,0.0925038,0.0925038,-0.445154,-0.445154
1765557309058676307,-12.4726,-12.4726,10.6925,10.6925,-5.69801,-5.69801,2.32229,2.32229,0.0837695,0.0837695,0.0920843,0.0920843,-0.44317,-0.44317
1765557309060976727,-12.4707,-12.4707,10.6916,10.6916,-5.69684,-5.69684,2.32297,2.32297,0.0822033,0.0822033,0.0910859,0.0910859,-0.44333,-0.44333
1765557309063387007,-12.4698,-12.4698,10.6911,10.6911,-5.69713,-5.69713,2.32286,2.32286,0.0809705,0.0809705,0.0914173,0.0914173,-0.444547,-0.444547
1765557309065498997,-12.4658,-12.4658,10.689,10.689,-5.69703,-5.69703,2.32384,2.32384,0.0749826,0.0749826,0.0908337,0.0908337,-0.447788,-0.447788
1765557309067582841,-12.4653,-12.4653,10.6875,10.6875,-5.69696,-5.69696,2.32502,2.32502,0.0744883,0.0744883,0.0915327,0.0915327,-0.447573,-0.447573
1765557309069706633,-12.4669,-12.4669,10.6885,10.6885,-5.69685,-5.69685,2.3248,2.3248,0.0766432,0.0766432,0.0913249,0.0913249,-0.446189,-0.446189
1765557309071842090,-12.4688,-12.4688,10.6895,10.6895,-5.69739,-5.69739,2.32441,2.32441,0.078595,0.078595,0.0917369,0.0917369,-0.44522,-0.44522
1765557309074335061,-12.473,-12.473,10.6936,10.6936,-5.69885,-5.69885,2.32179,2.32179,0.0826562,0.0826562,0.0917004,0.0917004,-0.444501,-0.444501
1765557309076448518,-12.4703,-12.4703,10.691,10.691,-5.69831,-5.69831,2.32338,2.32338,0.0794802,0.0794802,0.0918151,0.0918151,-0.445509,-0.445509
1765557309078569098,-12.4674,-12.4674,10.6894,10.6894,-5.69786,-5.69786,2.32426,2.32426,0.0755904,0.0755904,0.091268,0.091268,-0.447427,-0.447427
1765557309080657621,-12.4678,-12.4678,10.6893,10.6893,-5.6993,-5.6993,2.3241,2.3241,0.0742001,0.0742001,0.0921777,0.0921777,-0.448942,-0.448942
1765557309082767655,-12.469,-12.469,10.6911,10.6911,-5.69789,-5.69789,2.32319,2.32319,0.0777101,0.0777101,0.0908176,0.0908176,-0.446578,-0.446578
1765557309084900736,-12.4676,-12.4676,10.6904,10.6904,-5.69747,-5.69747,2.32334,2.32334,0.0765695,0.0765695,0.090614,0.090614,-0.44733,-0.44733
1765557309086985558,-12.4759,-12.4759,10.6935,10.6935,-5.7001,-5.7001,2.32245,2.32245,0.0852725,0.0852725,0.0933859,0.0933859,-0.443116,-0.443116
1765557309089137008,-12.4698,-12.4698,10.6929,10.6929,-5.69841,-5.69841,2.32177,2.32177,0.0781734,0.0781734,0.0903293,0.0903293,-0.447233,-0.447233
1765557309091325892,-12.4698,-12.4698,10.6913,10.6913,-5.69946,-5.69946,2.32329,2.32329,0.0760987,0.0760987,0.0914762,0.0914762,-0.447889,-0.447889
1765557309093536148,-12.4697,-12.4697,10.6933,10.6933,-5.69957,-5.69957,2.32149,2.32149,0.0758083,0.0758083,0.0903648,0.0903648,-0.449075,-0.449075
1765557309095659871,-12.4702,-12.4702,10.6925,10.6925,-5.69988,-5.69988,2.32254,2.32254,0.075688,0.075688,0.0909378,0.0909378,-0.448584,-0.448584
1765557309097778495,-12.4723,-12.4723,10.6935,10.6935,-5.70045,-5.70045,2.32208,2.32208,0.078149,0.078149,0.0915364,0.0915364,-0.447469,-0.447469
1765557309099902916,-12.4727,-12.4727,10.6941,10.6941,-5.69971,-5.69971,2.32189,2.32189,0.0797559,0.0797559,0.0909682,0.0909682,-0.446358,-0.446358
1765557309101972094,-12.4772,-12.4772,10.6977,10.6977,-5.70137,-5.70137,2.31938,2.31938,0.0845902,0.0845902,0.0916989,0.0916989,-0.445462,-0.445462
1765557309104320774,-12.473,-12.473,10.6944,10.6944,-5.70207,-5.70207,2.32143,2.32143,0.0766334,0.0766334,0.0919095,0.0919095,-0.449308,-0.449308
1765557309106423615,-12.4711,-12.4711,10.6949,10.6949,-5.7023,-5.7023,2.32017,2.32017,0.0741049,0.0741049,0.091238,0.091238,-0.452056,-0.452056
1765557309108477985,-12.4727,-12.4727,10.696,10.696,-5.70387,-5.70387,2.3194,2.3194,0.0741437,0.0741437,0.0919783,0.0919783,-0.452891,-0.452891
1765557309110582223,-12.4726,-12.4726,10.6987,10.6987,-5.70411,-5.70411,2.31661,2.31661,0.074097,0.074097,0.090744,0.090744,-0.454776,-0.454776
1765557309112576740,-12.4753,-12.4753,10.7009,10.7009,-5.70537,-5.70537,2.31536,2.31536,0.0759997,0.0759997,0.091012,0.091012,-0.454483,-0.454483
1765557309114838678,-12.4786,-12.4786,10.7018,10.7018,-5.70705,-5.70705,2.31553,2.31553,0.0780241,0.0780241,0.0923644,0.0923644,-0.453375,-0.453375
1765557309116982585,-12.4849,-12.4849,10.7095,10.7095,-5.70896,-5.70896,2.30959,2.30959,0.0854824,0.0854824,0.0918514,0.0918514,-0.452895,-0.452895
1765557309119107565,-12.4799,-12.4799,10.7029,10.7029,-5.70556,-5.70556,2.31537,2.31537,0.0815958,0.0815958,0.0912932,0.0912932,-0.450555,-0.450555
1765557309120892838,-12.4757,-12.4757,10.6977,10.6977,-5.70375,-5.70375,2.31978,2.31978,0.0768863,0.0768863,0.0911739,0.0911739,-0.450133,-0.450133
1765557309122966555,-12.484,-12.484,10.7058,10.7058,-5.70841,-5.70841,2.31313,2.31313,0.0841615,0.0841615,0.0928364,0.0928364,-0.451395,-0.451395
1765557309125084342,-12.4789,-12.4789,10.7001,10.7001,-5.70529,-5.70529,2.31806,2.31806,0.0798925,0.0798925,0.0919214,0.0919214,-0.44995,-0.44995
1765557309127162877,-12.4788,-12.4788,10.7003,10.7003,-5.7047,-5.7047,2.31795,2.31795,0.080476,0.080476,0.0914182,0.0914182,-0.449396,-0.449396
1765557309129272981,-12.4816,-12.4816,10.7011,10.7011,-5.70653,-5.70653,2.31793,2.31793,0.0816364,0.0816364,0.09275,0.09275,-0.449084,-0.449084
1765557309131432602,-12.481,-12.481,10.7006,10.7006,-5.70433,-5.70433,2.31879,2.31879,0.0834867,0.0834867,0.0915449,0.0915449,-0.446585,-0.446585
1765557309133546059,-12.4762,-12.4762,10.6972,10.6972,-5.70364,-5.70364,2.32066,2.32066,0.0773299,0.0773299,0.0911822,0.0911822,-0.449323,-0.449323
1765557309135579826,-12.4846,-12.4846,10.7021,10.7021,-5.70452,-5.70452,2.31872,2.31872,0.0880242,0.0880242,0.0919004,0.0919004,-0.443569,-0.443569
1765557309137580839,-12.4829,-12.4829,10.7008,10.7008,-5.70437,-5.70437,2.31936,2.31936,0.0858923,0.0858923,0.0918957,0.0918957,-0.444664,-0.444664
1765557309139663705,-12.4809,-12.4809,10.6993,10.6993,-5.70483,-5.70483,2.3203,2.3203,0.0819174,0.0819174,0.0920311,0.0920311,-0.446763,-0.446763
1765557309141740914,-12.482,-12.482,10.697,10.697,-5.70347,-5.70347,2.32321,2.32321,0.0847896,0.0847896,0.0927634,0.0927634,-0.442612,-0.442612
1765557309143526187,-12.4837,-12.4837,10.7008,10.7008,-5.70467,-5.70467,2.31967,2.31967,0.0864991,0.0864991,0.0922248,0.0922248,-0.444282,-0.444282
1765557309145542216,-12.4843,-12.4843,10.7015,10.7015,-5.7051,-5.7051,2.31925,2.31925,0.0865965,0.0865965,0.0921799,0.0921799,-0.44451,-0.44451
1765557309147584155,-23.1036,-23.1036,-2.68291,-2.68291,-12.8448,-12.8448,8.25716,8.25716,-0.425811,-0.425811,4.2803,4.2803,-0.442233,-0.442233
1765557309149654519,-12.8067,-12.8067,10.303,10.303,-5.91943,-5.91943,2.4974,2.4974,0.0765511,0.0765511,0.218764,0.218764,-0.440538,-0.440538
1765557309151748001,-12.8031,-12.8031,10.3029,10.3029,-5.91749,-5.91749,2.49714,2.49714,0.0743868,0.0743868,0.217072,0.217072,-0.441498,-0.441498
1765557309153890511,-12.8027,-12.8027,10.2981,10.2981,-5.91846,-5.91846,2.50012,2.50012,0.071282,0.071282,0.218248,0.218248,-0.442297,-0.442297
1765557309156433279,-4.14406,-4.14406,21.226,21.226,-0.0935423,-0.0935423,-2.35507,-2.35507,0.494532,0.494532,-3.20579,-3.20579,-0.446053,-0.446053
1765557309158476895,-12.478,-12.478,10.7427,10.7427,-5.69416,-5.69416,2.27882,2.27882,0.0946591,0.0946591,0.0634617,0.0634617,-0.455733,-0.455733
1765557309160570935,-12.4667,-12.4667,10.7281,10.7281,-5.68817,-5.68817,2.28932,2.28932,0.0891272,0.0891272,0.0655348,0.0655348,-0.453342,-0.453342
1765557309162570341,-12.4477,-12.4477,10.6978,10.6978,-5.67693,-5.67693,2.31247,2.31247,0.0813081,0.0813081,0.0713363,0.0713363,-0.445489,-0.445489
1765557309164662705,-12.4243,-12.4243,10.6578,10.6578,-5.66468,-5.66468,2.34391,2.34391,0.0677565,0.0677565,0.079766,0.079766,-0.436763,-0.436763
1765557309166801863,-12.4671,-12.4671,10.6629,10.6629,-5.69591,-5.69591,2.35229,2.35229,0.0774914,0.0774914,0.103845,0.103845,-0.432671,-0.432671
1765557309168974475,-12.4847,-12.4847,10.6725,10.6725,-5.70229,-5.70229,2.34879,2.34879,0.091894,0.091894,0.106928,0.106928,-0.426345,-0.426345
1765557309171053569,-12.4711,-12.4711,10.6954,10.6954,-5.69447,-5.69447,2.3218,2.3218,0.0855708,0.0855708,0.0872437,0.0872437,-0.4415,-0.4415
1765557309173347844,-12.4724,-12.4724,10.6971,10.6971,-5.69648,-5.69648,2.32065,2.32065,0.083862,0.083862,0.0874688,0.0874688,-0.443381,-0.443381
1765557309175463186,-12.4744,-12.4744,10.6932,10.6932,-5.6971,-5.6971,2.32549,2.32549,0.0852305,0.0852305,0.0901555,0.0901555,-0.440407,-0.440407
1765557309177535645,-12.4725,-12.4725,10.6897,10.6897,-5.69499,-5.69499,2.32897,2.32897,0.0851884,0.0851884,0.090094,0.090094,-0.438167,-0.438167
1765557309179652384,-12.4685,-12.4685,10.6923,10.6923,-5.69443,-5.69443,2.32456,2.32456,0.0812644,0.0812644,0.0875238,0.0875238,-0.443044,-0.443044
1765557309181783370,-12.4691,-12.4691,10.694,10.694,-5.69507,-5.69507,2.32288,2.32288,0.0812176,0.0812176,0.0872151,0.0872151,-0.443888,-0.443888
1765557309183901646,-12.4654,-12.4654,10.6901,10.6901,-5.69392,-5.69392,2.32557,2.32557,0.0777907,0.0777907,0.0875336,0.0875336,-0.444775,-0.444775
1765557309185982137,-12.4607,-12.4607,10.682,10.682,-5.68959,-5.68959,2.33201,2.33201,0.0785889,0.0785889,0.0885946,0.0885946,-0.440854,-0.440854
1765557309188029174,-12.4626,-12.4626,10.6834,10.6834,-5.69128,-5.69128,2.33115,2.33115,0.078171,0.078171,0.0890539,0.0890539,-0.441412,-0.441412
1765557309190114415,-12.4657,-12.4657,10.6857,10.6857,-5.69315,-5.69315,2.32952,2.32952,0.0802548,0.0802548,0.0900051,0.0900051,-0.44158,-0.44158
1765557309192316150,-12.4658,-12.4658,10.6848,10.6848,-5.69191,-5.69191,2.33078,2.33078,0.0818263,0.0818263,0.0896713,0.0896713,-0.439515,-0.439515
1765557309194513416,-12.4691,-12.4691,10.6878,10.6878,-5.6927,-5.6927,2.32926,2.32926,0.0850159,0.0850159,0.0893745,0.0893745,-0.438259,-0.438259
1765557309196670872,-12.4706,-12.4706,10.6883,10.6883,-5.69307,-5.69307,2.32927,2.32927,0.0865706,0.0865706,0.0897636,0.0897636,-0.437371,-0.437371
1765557309198777064,-12.4754,-12.4754,10.6976,10.6976,-5.69577,-5.69577,2.32169,2.32169,0.089258,0.089258,0.0876333,0.0876333,-0.439902,-0.439902
1765557309200902394,-12.468,-12.468,10.6864,10.6864,-5.6915,-5.6915,2.33028,2.33028,0.0852091,0.0852091,0.089165,0.089165,-0.437324,-0.437324
1765557309202936650,-12.4646,-12.4646,10.6806,10.6806,-5.68484,-5.68484,2.33423,2.33423,0.092537,0.092537,0.0890206,0.0890206,-0.429975,-0.429975
1765557309205306493,-12.4658,-12.4658,10.6857,10.6857,-5.69185,-5.69185,2.33015,2.33015,0.0814988,0.0814988,0.088893,0.088893,-0.44006,-0.44006
1765557309207407936,-12.4668,-12.4668,10.6891,10.6891,-5.69162,-5.69162,2.32704,2.32704,0.0838812,0.0838812,0.087528,0.087528,-0.440272,-0.440272
1765557309209442961,-12.4708,-12.4708,10.6935,10.6935,-5.69412,-5.69412,2.32402,2.32402,0.0858997,0.0858997,0.0876933,0.0876933,-0.441176,-0.441176
1765557309211500964,-12.4693,-12.4693,10.6928,10.6928,-5.69367,-5.69367,2.32409,2.32409,0.084638,0.084638,0.0874669,0.0874669,-0.442068,-0.442068
1765557309213652483,-12.4684,-12.4684,10.6908,10.6908,-5.69454,-5.69454,2.32588,2.32588,0.0815161,0.0815161,0.0883204,0.0883204,-0.443173,-0.443173
1765557309215768384,-12.4685,-12.4685,10.6897,10.6897,-5.69359,-5.69359,2.32718,2.32718,0.0829324,0.0829324,0.0884915,0.0884915,-0.441292,-0.441292
1765557309217900697,-12.4686,-12.4686,10.6876,10.6876,-5.69252,-5.69252,2.32933,2.32933,0.0847108,0.0847108,0.0891349,0.0891349,-0.438772,-0.438772
1765557309220060877,-12.4717,-12.4717,10.6848,10.6848,-5.68765,-5.68765,2.33281,2.33281,0.0976494,0.0976494,0.0900625,0.0900625,-0.427985,-0.427985
1765557309222214841,-12.4789,-12.4789,10.6938,10.6938,-5.69296,-5.69296,2.327,2.327,0.0982772,0.0982772,0.089355,0.089355,-0.430942,-0.430942
1765557309224417973,-12.4813,-12.4813,10.6971,10.6971,-5.69437,-5.69437,2.32445,2.32445,0.0997874,0.0997874,0.089084,0.089084,-0.431722,-0.431722
1765557309226467455,-12.4839,-12.4839,10.6977,10.6977,-5.69598,-5.69598,2.3246,2.3246,0.100979,0.100979,0.0903343,0.0903343,-0.431344,-0.431344
1765557309228536004,-12.4844,-12.4844,10.6968,10.6968,-5.6971,-5.6971,2.3256,2.3256,0.0998974,0.0998974,0.0913829,0.0913829,-0.431824,-0.431824
1765557309230585486,-12.4861,-12.4861,10.6974,10.6974,-5.69803,-5.69803,2.32538,2.32538,0.100971,0.100971,0.0920633,0.0920633,-0.431643,-0.431643
1765557309232812014,-12.4813,-12.4813,10.6918,10.6918,-5.69577,-5.69577,2.32937,2.32937,0.0973657,0.0973657,0.0922602,0.0922602,-0.431352,-0.431352
1765557309234983508,-12.4868,-12.4868,10.6928,10.6928,-5.69199,-5.69199,2.32986,2.32986,0.112483,0.112483,0.0925331,0.0925331,-0.421119,-0.421119
1765557309237419839,-12.48,-12.48,10.6924,10.6924,-5.69457,-5.69457,2.3286,2.3286,0.0968086,0.0968086,0.0906442,0.0906442,-0.431582,-0.431582
1765557309239497048,-12.4794,-12.4794,10.6913,10.6913,-5.69462,-5.69462,2.32914,2.32914,0.0963088,0.0963088,0.0912097,0.0912097,-0.431889,-0.431889
1765557309241571463,-12.4791,-12.4791,10.6884,10.6884,-5.69443,-5.69443,2.33196,2.33196,0.0959927,0.0959927,0.0924583,0.0924583,-0.43071,-0.43071
1765557309243703427,-22.6665,-22.6665,-2.14961,-2.14961,-12.5444,-12.5444,8.02801,8.02801,-0.397647,-0.397647,4.1106,4.1106,-0.432785,-0.432785
1765557309245849848,-12.8038,-12.8038,10.2796,10.2796,-5.9133,-5.9133,2.51406,2.51406,0.079245,0.079245,0.221148,0.221148,-0.431011,-0.431011
1765557309247995990,-12.8111,-12.8111,10.2726,10.2726,-5.91304,-5.91304,2.51911,2.51911,0.0897335,0.0897335,0.224374,0.224374,-0.422728,-0.422728
1765557309250104558,-12.7989,-12.7989,10.2781,10.2781,-5.91098,-5.91098,2.51422,2.51422,0.0764467,0.0764467,0.219715,0.219715,-0.432712,-0.432712
1765557309252200903,-12.7611,-12.7611,10.3157,10.3157,-5.88277,-5.88277,2.4874,2.4874,0.0767079,0.0767079,0.194746,0.194746,-0.43721,-0.43721
1765557309254441889,-2.95634,-2.95634,22.6425,22.6425,0.710114,0.710114,-2.99783,-2.99783,0.540367,0.540367,-3.68538,-3.68538,-0.447005,-0.447005
1765557309256531878,-12.4044,-12.4044,10.6844,10.6844,-5.64371,-5.64371,2.31239,2.31239,0.0744496,0.0744496,0.0505021,0.0505021,-0.444459,-0.444459
1765557309258628643,-12.4275,-12.4275,10.6673,10.6673,-5.66172,-5.66172,2.33643,2.33643,0.0777733,0.0777733,0.0744422,0.0744422,-0.434537,-0.434537
1765557309260692442,-12.4353,-12.4353,10.6627,10.6627,-5.6652,-5.6652,2.34407,2.34407,0.0824379,0.0824379,0.0806095,0.0806095,-0.428326,-0.428326
1765557309262799194,-12.4496,-12.4496,10.6828,10.6828,-5.67384,-5.67384,2.32936,2.32936,0.0891075,0.0891075,0.078439,0.078439,-0.432762,-0.432762
1765557309264904129,-12.4731,-12.4731,10.6746,10.6746,-5.69548,-5.69548,2.34367,2.34367,0.0880616,0.0880616,0.0997871,0.0997871,-0.431388,-0.431388
1765557309267428180,-12.4666,-12.4666,10.6387,10.6387,-5.68975,-5.68975,2.37589,2.37589,0.0879212,0.0879212,0.114229,0.114229,-0.415068,-0.415068
1765557309269539681,-12.452,-12.452,10.65,10.65,-5.67609,-5.67609,2.36078,2.36078,0.0880535,0.0880535,0.0969503,0.0969503,-0.418801,-0.418801
1765557309271583995,-12.4592,-12.4592,10.6633,10.6633,-5.68091,-5.68091,2.34904,2.34904,0.0916192,0.0916192,0.0947547,0.0947547,-0.423498,-0.423498
1765557309273708346,-22.6887,-22.6887,-2.23869,-2.23869,-12.5583,-12.5583,8.07579,8.07579,-0.405271,-0.405271,4.13134,4.13134,-0.423799,-0.423799
1765557309275816494,-12.7897,-12.7897,10.2275,10.2275,-5.90415,-5.90415,2.5465,2.5465,0.0701291,0.0701291,0.2291,0.2291,-0.421946,-0.421946
1765557309277940357,-12.7948,-12.7948,10.1929,10.1929,-5.90127,-5.90127,2.5689,2.5689,0.0784003,0.0784003,0.237834,0.237834,-0.406957,-0.406957
1765557309280001921,-12.7957,-12.7957,10.2321,10.2321,-5.90404,-5.90404,2.54298,2.54298,0.0794482,0.0794482,0.22864,0.22864,-0.418116,-0.418116
1765557309282111048,-12.7566,-12.7566,10.2773,10.2773,-5.8736,-5.8736,2.51061,2.51061,0.0822991,0.0822991,0.200381,0.200381,-0.422894,-0.422894
1765557309284407557,-12.7026,-12.7026,10.3414,10.3414,-5.83291,-5.83291,2.46657,2.46657,0.0849801,0.0849801,0.162629,0.162629,-0.430597,-0.430597
1765557309286472264,-12.6804,-12.6804,10.3295,10.3295,-5.81923,-5.81923,2.47396,2.47396,0.0784619,0.0784619,0.160045,0.160045,-0.428576,-0.428576
1765557309288551359,-2.35672,-2.35672,23.3446,23.3446,1.11584,1.11584,-3.28972,-3.28972,0.575732,0.575732,-3.89869,-3.89869,-0.423484,-0.423484
1765557309290698618,-12.4233,-12.4233,10.6595,10.6595,-5.65204,-5.65204,2.34279,2.34279,0.088218,0.088218,0.0733422,0.0733422,-0.42402,-0.42402
1765557309293343843,-12.4267,-12.4267,10.6698,10.6698,-5.65103,-5.65103,2.33364,2.33364,0.0958552,0.0958552,0.0692898,0.0692898,-0.423397,-0.423397
1765557309295435230,-12.4447,-12.4447,10.6836,10.6836,-5.66658,-5.66658,2.32543,2.32543,0.0968117,0.0968117,0.0748192,0.0748192,-0.429716,-0.429716
1765557309297530667,-12.4546,-12.4546,10.6646,10.6646,-5.67674,-5.67674,2.34664,2.34664,0.0943094,0.0943094,0.0923064,0.0923064,-0.423375,-0.423375
1765557309299583012,-12.4608,-12.4608,10.6214,10.6214,-5.68763,-5.68763,2.38967,2.38967,0.0852638,0.0852638,0.121669,0.121669,-0.411345,-0.411345
1765557309301653866,-22.9709,-22.9709,-2.66664,-2.66664,-12.7466,-12.7466,8.29197,8.29197,-0.422178,-0.422178,4.26947,4.26947,-0.401381,-0.401381
1765557309303794979,-12.7892,-12.7892,10.2112,10.2112,-5.89765,-5.89765,2.55855,2.55855,0.0789724,0.0789724,0.231323,0.231323,-0.410585,-0.410585
1765557309306059501,-12.7938,-12.7938,10.2489,10.2489,-5.9011,-5.9011,2.53144,2.53144,0.0850148,0.0850148,0.223423,0.223423,-0.4198,-0.4198
1765557309308167230,-12.7982,-12.7982,10.223,10.223,-5.90701,-5.90701,2.54604,2.54604,0.0790881,0.0790881,0.232631,0.232631,-0.419211,-0.419211
1765557309310263087,-12.7657,-12.7657,10.2866,10.2866,-5.87926,-5.87926,2.50557,2.50557,0.0871543,0.0871543,0.201619,0.201619,-0.424579,-0.424579
1765557309312420124,-12.6882,-12.6882,10.3464,10.3464,-5.82151,-5.82151,2.46342,2.46342,0.0855221,0.0855221,0.155494,0.155494,-0.429705,-0.429705
1765557309314537701,-12.6636,-12.6636,10.3255,10.3255,-5.80963,-5.80963,2.47477,2.47477,0.0733128,0.0733128,0.156137,0.156137,-0.4307,-0.4307
1765557309316579500,-2.07873,-2.07873,23.6646,23.6646,1.29933,1.29933,-3.43447,-3.43447,0.580012,0.580012,-4.00579,-4.00579,-0.427079,-0.427079
1765557309318693375,-12.426,-12.426,10.6639,10.6639,-5.65221,-5.65221,2.33874,2.33874,0.0940345,0.0940345,0.0730804,0.0730804,-0.423484,-0.423484
1765557309321181947,-4.53312,-4.53312,2.34114,2.34114,-0.934632,-0.934632,9.17934,9.17934,-2.67185,-2.67185,-0.444796,-0.444796,-0.42629,-0.42629
1765557309323327740,-12.2461,-12.2461,10.5026,10.5026,-5.53763,-5.53763,2.4633,2.4633,0.0427979,0.0427979,0.0460949,0.0460949,-0.423094,-0.423094
1765557309325369539,-12.2708,-12.2708,10.4828,10.4828,-5.56251,-5.56251,2.48956,2.48956,0.0366479,0.0366479,0.0748403,0.0748403,-0.418675,-0.418675
1765557309327441720,-12.2966,-12.2966,10.4584,10.4584,-5.58339,-5.58339,2.52012,2.52012,0.0380887,0.0380887,0.104682,0.104682,-0.405695,-0.405695
1765557309329493786,-22.874,-22.874,-2.86514,-2.86514,-12.689,-12.689,8.43371,8.43371,-0.464066,-0.464066,4.27606,4.27606,-0.402443,-0.402443
1765557309331445001,-12.659,-12.659,10.0839,10.0839,-5.82137,-5.82137,2.6728,2.6728,0.0474019,0.0474019,0.225404,0.225404,-0.421243,-0.421243
